number,available_bikes,available_bikes_stands,last_update
53,6,34,"2021-03-21 19:05:12"
67,14,26,"2021-03-21 19:05:12"
115,27,3,"2021-03-21 19:05:09"
48,5,35,"2021-03-21 19:05:03"
11,12,18,"2021-03-21 19:04:57"
96,10,20,"2021-03-21 19:04:56"
83,28,12,"2021-03-21 19:04:56"
73,19,11,"2021-03-21 19:04:54"
106,14,26,"2021-03-21 19:04:46"
49,10,30,"2021-03-21 19:04:37"
28,3,27,"2021-03-21 19:04:32"
33,4,19,"2021-03-21 19:04:25"
64,3,37,"2021-03-21 19:04:23"
3,17,3,"2021-03-21 19:04:18"
45,1,29,"2021-03-21 19:04:16"
86,14,24,"2021-03-21 19:04:12"
74,21,9,"2021-03-21 19:04:02"
71,11,29,"2021-03-21 19:03:59"
32,10,20,"2021-03-21 19:03:59"
5,6,33,"2021-03-21 19:03:59"
79,12,15,"2021-03-21 19:03:57"
105,10,26,"2021-03-21 19:03:54"
57,5,18,"2021-03-21 19:03:50"
99,2,28,"2021-03-21 19:03:49"
7,12,17,"2021-03-21 19:03:48"
69,38,2,"2021-03-21 19:03:46"
97,14,26,"2021-03-21 19:03:44"
104,15,25,"2021-03-21 19:03:43"
10,11,4,"2021-03-21 19:03:38"
6,3,17,"2021-03-21 19:03:38"
65,16,24,"2021-03-21 19:03:36"
26,17,3,"2021-03-21 19:03:29"
31,20,0,"2021-03-21 19:03:12"
90,18,22,"2021-03-21 19:03:09"
114,3,37,"2021-03-21 19:03:05"
41,7,13,"2021-03-21 19:02:55"
68,24,16,"2021-03-21 19:02:52"
100,10,15,"2021-03-21 19:02:49"
27,0,20,"2021-03-21 19:02:47"
24,2,18,"2021-03-21 19:02:43"
113,12,28,"2021-03-21 19:02:25"
18,16,14,"2021-03-21 19:02:23"
87,7,31,"2021-03-21 19:02:18"
43,21,9,"2021-03-21 19:02:15"
38,31,9,"2021-03-21 19:02:11"
19,8,22,"2021-03-21 19:02:11"
2,8,12,"2021-03-21 19:02:06"
44,15,15,"2021-03-21 19:02:01"
109,14,15,"2021-03-21 19:01:55"
66,16,24,"2021-03-21 19:01:48"
72,9,22,"2021-03-21 19:01:45"
51,9,31,"2021-03-21 19:01:39"
21,0,30,"2021-03-21 19:01:17"
92,40,0,"2021-03-21 19:01:13"
82,15,7,"2021-03-21 19:01:07"
59,1,19,"2021-03-21 19:01:00"
62,2,38,"2021-03-21 19:00:59"
58,15,25,"2021-03-21 19:00:56"
56,1,39,"2021-03-21 19:00:52"
29,4,25,"2021-03-21 19:00:51"
9,1,23,"2021-03-21 19:00:50"
17,2,18,"2021-03-21 19:00:48"
111,4,36,"2021-03-21 19:00:42"
12,4,16,"2021-03-21 19:00:32"
23,5,25,"2021-03-21 19:00:29"
33,3,20,"2021-03-21 19:00:14"
76,19,19,"2021-03-21 19:00:02"
34,30,0,"2021-03-21 18:59:58"
78,29,11,"2021-03-21 18:59:31"
117,0,40,"2021-03-21 18:59:28"
4,19,1,"2021-03-21 18:59:26"
22,3,17,"2021-03-21 18:59:24"
95,18,22,"2021-03-21 18:59:22"
92,39,1,"2021-03-21 18:59:09"
37,2,28,"2021-03-21 18:59:04"
114,4,36,"2021-03-21 18:59:00"
72,10,21,"2021-03-21 18:58:55"
39,2,18,"2021-03-21 18:58:52"
48,4,36,"2021-03-21 18:58:51"
36,15,25,"2021-03-21 18:58:48"
77,5,24,"2021-03-21 18:58:46"
43,22,8,"2021-03-21 18:58:38"
84,16,14,"2021-03-21 18:58:11"
93,11,29,"2021-03-21 18:58:06"
115,28,2,"2021-03-21 18:58:03"
98,0,40,"2021-03-21 18:58:00"
38,30,10,"2021-03-21 18:57:56"
40,8,13,"2021-03-21 18:57:50"
107,16,24,"2021-03-21 18:57:48"
83,27,13,"2021-03-21 18:57:45"
89,5,35,"2021-03-21 18:57:38"
100,11,14,"2021-03-21 18:57:29"
45,2,28,"2021-03-21 18:57:28"
61,20,5,"2021-03-21 18:57:25"
94,2,38,"2021-03-21 18:57:24"
103,3,37,"2021-03-21 18:57:22"
91,27,3,"2021-03-21 18:57:17"
30,1,19,"2021-03-21 18:56:58"
16,10,10,"2021-03-21 18:56:54"
88,19,11,"2021-03-21 18:56:43"
42,30,0,"2021-03-21 18:56:37"
10,11,5,"2021-03-21 18:56:31"
75,17,23,"2021-03-21 18:56:30"
102,3,37,"2021-03-21 18:56:28"
25,6,24,"2021-03-21 18:56:21"
110,18,22,"2021-03-21 18:56:20"
116,2,28,"2021-03-21 18:56:18"
54,0,33,"2021-03-21 18:56:17"
63,12,23,"2021-03-21 18:56:03"
85,23,12,"2021-03-21 18:55:58"
80,5,35,"2021-03-21 18:55:55"
67,15,25,"2021-03-21 18:55:48"
55,11,25,"2021-03-21 18:55:40"
47,2,38,"2021-03-21 18:55:39"
13,14,16,"2021-03-21 18:55:37"
15,10,6,"2021-03-21 18:55:37"
69,39,1,"2021-03-21 18:55:28"
112,8,22,"2021-03-21 18:55:26"
108,12,28,"2021-03-21 18:55:24"
50,11,29,"2021-03-21 18:55:22"
24,1,19,"2021-03-21 18:55:20"
65,16,24,"2021-03-21 18:55:13"
52,12,20,"2021-03-21 18:55:11"
101,11,19,"2021-03-21 18:55:10"
8,10,20,"2021-03-21 18:55:09"
53,6,34,"2021-03-21 18:55:06"
33,2,21,"2021-03-21 18:54:55"
11,12,18,"2021-03-21 18:54:50"
96,10,20,"2021-03-21 18:54:49"
10,10,6,"2021-03-21 18:54:44"
106,14,26,"2021-03-21 18:54:40"
18,15,15,"2021-03-21 18:54:37"
67,14,26,"2021-03-21 18:54:29"
28,3,27,"2021-03-21 18:54:26"
32,9,21,"2021-03-21 18:54:17"
64,3,37,"2021-03-21 18:54:17"
3,17,3,"2021-03-21 18:54:12"
57,4,19,"2021-03-21 18:54:05"
74,21,9,"2021-03-21 18:53:56"
71,11,29,"2021-03-21 18:53:53"
5,6,33,"2021-03-21 18:53:53"
79,12,15,"2021-03-21 18:53:50"
105,10,26,"2021-03-21 18:53:47"
99,2,28,"2021-03-21 18:53:43"
7,12,17,"2021-03-21 18:53:42"
104,15,25,"2021-03-21 18:53:37"
97,14,26,"2021-03-21 18:53:37"
40,7,14,"2021-03-21 18:53:37"
6,3,17,"2021-03-21 18:53:32"
26,17,3,"2021-03-21 18:53:23"
22,3,17,"2021-03-21 18:53:18"
73,16,14,"2021-03-21 18:53:07"
31,20,0,"2021-03-21 18:53:06"
90,18,22,"2021-03-21 18:53:03"
41,7,13,"2021-03-21 18:52:49"
68,24,16,"2021-03-21 18:52:46"
23,6,24,"2021-03-21 18:52:45"
27,0,20,"2021-03-21 18:52:41"
49,11,29,"2021-03-21 18:52:31"
77,5,24,"2021-03-21 18:52:28"
113,12,28,"2021-03-21 18:52:18"
87,7,31,"2021-03-21 18:52:12"
115,27,3,"2021-03-21 18:52:05"
19,8,22,"2021-03-21 18:52:05"
43,22,8,"2021-03-21 18:52:02"
2,8,12,"2021-03-21 18:51:59"
109,14,15,"2021-03-21 18:51:50"
66,16,24,"2021-03-21 18:51:41"
44,14,16,"2021-03-21 18:51:40"
86,16,22,"2021-03-21 18:51:40"
51,9,31,"2021-03-21 18:51:33"
91,30,0,"2021-03-21 18:51:33"
58,16,24,"2021-03-21 18:51:11"
95,17,23,"2021-03-21 18:51:10"
21,0,30,"2021-03-21 18:51:10"
82,15,7,"2021-03-21 18:51:01"
59,1,19,"2021-03-21 18:50:54"
62,2,38,"2021-03-21 18:50:53"
56,1,39,"2021-03-21 18:50:47"
29,4,25,"2021-03-21 18:50:45"
9,1,23,"2021-03-21 18:50:44"
17,2,18,"2021-03-21 18:50:42"
78,30,10,"2021-03-21 18:50:40"
111,4,36,"2021-03-21 18:50:36"
12,4,16,"2021-03-21 18:50:26"
48,4,36,"2021-03-21 18:50:03"
76,19,19,"2021-03-21 18:49:55"
34,30,0,"2021-03-21 18:49:53"
90,20,20,"2021-03-21 18:49:36"
117,0,40,"2021-03-21 18:49:22"
10,9,7,"2021-03-21 18:49:20"
4,19,1,"2021-03-21 18:49:19"
84,15,15,"2021-03-21 18:49:15"
92,39,1,"2021-03-21 18:49:03"
37,2,28,"2021-03-21 18:48:58"
114,4,36,"2021-03-21 18:48:54"
31,19,1,"2021-03-21 18:48:51"
43,21,9,"2021-03-21 18:48:50"
72,10,21,"2021-03-21 18:48:49"
39,2,18,"2021-03-21 18:48:46"
36,15,25,"2021-03-21 18:48:42"
12,3,17,"2021-03-21 18:48:32"
19,7,23,"2021-03-21 18:48:26"
96,9,21,"2021-03-21 18:48:21"
109,15,14,"2021-03-21 18:48:15"
93,11,29,"2021-03-21 18:48:00"
98,0,40,"2021-03-21 18:47:54"
38,30,10,"2021-03-21 18:47:50"
83,27,13,"2021-03-21 18:47:39"
64,4,36,"2021-03-21 18:47:37"
89,5,35,"2021-03-21 18:47:33"
34,29,1,"2021-03-21 18:47:29"
100,11,14,"2021-03-21 18:47:23"
45,2,28,"2021-03-21 18:47:22"
91,29,1,"2021-03-21 18:47:20"
61,20,5,"2021-03-21 18:47:19"
94,2,38,"2021-03-21 18:47:18"
103,3,37,"2021-03-21 18:47:16"
115,25,5,"2021-03-21 18:46:58"
75,18,22,"2021-03-21 18:46:52"
30,1,19,"2021-03-21 18:46:52"
16,10,10,"2021-03-21 18:46:48"
24,2,18,"2021-03-21 18:46:40"
88,19,11,"2021-03-21 18:46:38"
42,30,0,"2021-03-21 18:46:31"
102,4,36,"2021-03-21 18:46:26"
107,15,25,"2021-03-21 18:46:25"
28,3,27,"2021-03-21 18:46:22"
9,0,24,"2021-03-21 18:46:16"
25,6,24,"2021-03-21 18:46:15"
110,18,22,"2021-03-21 18:46:14"
116,2,28,"2021-03-21 18:46:12"
54,0,33,"2021-03-21 18:46:11"
63,12,23,"2021-03-21 18:45:57"
68,24,16,"2021-03-21 18:45:55"
85,23,12,"2021-03-21 18:45:52"
80,5,35,"2021-03-21 18:45:49"
55,11,25,"2021-03-21 18:45:34"
47,2,38,"2021-03-21 18:45:33"
13,14,16,"2021-03-21 18:45:31"
15,10,6,"2021-03-21 18:45:31"
69,39,1,"2021-03-21 18:45:22"
108,11,29,"2021-03-21 18:45:18"
112,6,24,"2021-03-21 18:45:18"
77,6,23,"2021-03-21 18:45:17"
5,8,31,"2021-03-21 18:45:12"
56,0,40,"2021-03-21 18:45:08"
33,0,23,"2021-03-21 18:45:06"
52,12,20,"2021-03-21 18:45:05"
8,10,20,"2021-03-21 18:45:03"
53,6,34,"2021-03-21 18:45:00"
11,12,18,"2021-03-21 18:44:44"
95,18,22,"2021-03-21 18:44:41"
106,14,26,"2021-03-21 18:44:35"
3,16,4,"2021-03-21 18:44:28"
29,5,24,"2021-03-21 18:44:28"
33,1,22,"2021-03-21 18:44:27"
67,14,26,"2021-03-21 18:44:23"
10,9,7,"2021-03-21 18:44:21"
44,13,17,"2021-03-21 18:44:12"
32,9,21,"2021-03-21 18:44:11"
100,13,12,"2021-03-21 18:44:11"
6,1,19,"2021-03-21 18:44:08"
22,2,18,"2021-03-21 18:44:08"
65,16,24,"2021-03-21 18:44:02"
82,13,9,"2021-03-21 18:44:01"
57,4,19,"2021-03-21 18:43:59"
34,27,3,"2021-03-21 18:43:50"
74,21,9,"2021-03-21 18:43:50"
101,8,22,"2021-03-21 18:43:48"
71,11,29,"2021-03-21 18:43:46"
68,25,15,"2021-03-21 18:43:44"
79,12,15,"2021-03-21 18:43:44"
105,10,26,"2021-03-21 18:43:41"
99,2,28,"2021-03-21 18:43:37"
7,12,17,"2021-03-21 18:43:36"
97,14,26,"2021-03-21 18:43:31"
40,7,14,"2021-03-21 18:43:31"
104,15,25,"2021-03-21 18:43:30"
111,5,35,"2021-03-21 18:43:20"
26,17,3,"2021-03-21 18:43:17"
91,27,3,"2021-03-21 18:43:09"
109,13,16,"2021-03-21 18:43:08"
48,3,37,"2021-03-21 18:42:58"
95,17,23,"2021-03-21 18:42:58"
76,17,21,"2021-03-21 18:42:57"
49,10,30,"2021-03-21 18:42:46"
41,7,13,"2021-03-21 18:42:43"
23,6,24,"2021-03-21 18:42:39"
27,0,20,"2021-03-21 18:42:34"
50,8,32,"2021-03-21 18:42:32"
108,10,30,"2021-03-21 18:42:19"
113,12,28,"2021-03-21 18:42:12"
69,38,2,"2021-03-21 18:42:12"
87,7,31,"2021-03-21 18:42:06"
2,8,12,"2021-03-21 18:41:53"
63,11,24,"2021-03-21 18:41:53"
66,16,24,"2021-03-21 18:41:35"
86,16,22,"2021-03-21 18:41:33"
51,9,31,"2021-03-21 18:41:27"
19,8,22,"2021-03-21 18:41:17"
116,1,29,"2021-03-21 18:41:13"
58,16,24,"2021-03-21 18:41:05"
21,0,30,"2021-03-21 18:41:04"
59,1,19,"2021-03-21 18:40:48"
62,2,38,"2021-03-21 18:40:47"
73,17,13,"2021-03-21 18:40:45"
38,30,10,"2021-03-21 18:40:45"
17,2,18,"2021-03-21 18:40:36"
78,30,10,"2021-03-21 18:40:34"
12,2,18,"2021-03-21 18:40:30"
90,20,20,"2021-03-21 18:40:27"
18,13,17,"2021-03-21 18:40:19"
43,22,8,"2021-03-21 18:40:15"
52,11,21,"2021-03-21 18:39:37"
91,26,4,"2021-03-21 18:39:23"
50,8,32,"2021-03-21 18:39:19"
117,0,40,"2021-03-21 18:39:16"
83,25,15,"2021-03-21 18:39:15"
4,19,1,"2021-03-21 18:39:13"
84,15,15,"2021-03-21 18:39:09"
86,17,21,"2021-03-21 18:39:06"
112,7,23,"2021-03-21 18:38:57"
92,39,1,"2021-03-21 18:38:57"
37,2,28,"2021-03-21 18:38:52"
114,4,36,"2021-03-21 18:38:48"
43,23,7,"2021-03-21 18:38:46"
72,10,21,"2021-03-21 18:38:43"
39,2,18,"2021-03-21 18:38:40"
10,10,6,"2021-03-21 18:38:39"
36,15,25,"2021-03-21 18:38:36"
76,18,20,"2021-03-21 18:38:35"
96,9,21,"2021-03-21 18:38:15"
38,29,11,"2021-03-21 18:37:59"
44,13,17,"2021-03-21 18:37:59"
73,16,14,"2021-03-21 18:37:58"
93,11,29,"2021-03-21 18:37:54"
98,0,40,"2021-03-21 18:37:48"
64,4,36,"2021-03-21 18:37:31"
89,5,35,"2021-03-21 18:37:27"
45,2,28,"2021-03-21 18:37:16"
61,20,5,"2021-03-21 18:37:14"
94,2,38,"2021-03-21 18:37:12"
103,3,37,"2021-03-21 18:37:10"
115,25,5,"2021-03-21 18:36:52"
75,18,22,"2021-03-21 18:36:46"
16,10,10,"2021-03-21 18:36:42"
24,2,18,"2021-03-21 18:36:34"
88,19,11,"2021-03-21 18:36:32"
77,4,25,"2021-03-21 18:36:31"
69,37,3,"2021-03-21 18:36:29"
67,15,25,"2021-03-21 18:36:27"
42,30,0,"2021-03-21 18:36:25"
102,4,36,"2021-03-21 18:36:20"
71,10,30,"2021-03-21 18:36:19"
107,15,25,"2021-03-21 18:36:19"
28,3,27,"2021-03-21 18:36:17"
13,12,18,"2021-03-21 18:36:11"
9,0,24,"2021-03-21 18:36:10"
25,6,24,"2021-03-21 18:36:10"
110,18,22,"2021-03-21 18:36:09"
27,1,19,"2021-03-21 18:36:08"
54,0,33,"2021-03-21 18:36:06"
101,7,23,"2021-03-21 18:35:53"
34,29,1,"2021-03-21 18:35:50"
74,19,11,"2021-03-21 18:35:49"
51,10,30,"2021-03-21 18:35:48"
65,15,25,"2021-03-21 18:35:47"
85,23,12,"2021-03-21 18:35:45"
80,5,35,"2021-03-21 18:35:43"
109,11,18,"2021-03-21 18:35:42"
47,2,38,"2021-03-21 18:35:28"
55,11,25,"2021-03-21 18:35:28"
56,1,39,"2021-03-21 18:35:28"
15,10,6,"2021-03-21 18:35:26"
5,8,31,"2021-03-21 18:35:06"
8,10,20,"2021-03-21 18:34:57"
53,6,34,"2021-03-21 18:34:54"
31,20,0,"2021-03-21 18:34:53"
68,23,17,"2021-03-21 18:34:48"
67,14,26,"2021-03-21 18:34:40"
45,1,29,"2021-03-21 18:34:38"
11,12,18,"2021-03-21 18:34:38"
15,11,5,"2021-03-21 18:34:35"
30,2,18,"2021-03-21 18:34:34"
106,14,26,"2021-03-21 18:34:29"
24,3,17,"2021-03-21 18:34:23"
3,16,4,"2021-03-21 18:34:22"
85,24,11,"2021-03-21 18:34:20"
4,18,2,"2021-03-21 18:34:17"
32,9,21,"2021-03-21 18:34:05"
100,13,12,"2021-03-21 18:34:04"
22,2,18,"2021-03-21 18:34:02"
6,1,19,"2021-03-21 18:34:02"
43,22,8,"2021-03-21 18:34:01"
29,6,23,"2021-03-21 18:33:59"
82,13,9,"2021-03-21 18:33:55"
57,4,19,"2021-03-21 18:33:53"
90,21,19,"2021-03-21 18:33:47"
31,19,1,"2021-03-21 18:33:47"
79,12,15,"2021-03-21 18:33:38"
105,10,26,"2021-03-21 18:33:35"
99,2,28,"2021-03-21 18:33:31"
78,28,12,"2021-03-21 18:33:30"
40,7,14,"2021-03-21 18:33:25"
104,15,25,"2021-03-21 18:33:24"
5,9,30,"2021-03-21 18:33:22"
91,25,5,"2021-03-21 18:33:21"
111,5,35,"2021-03-21 18:33:14"
44,12,18,"2021-03-21 18:33:10"
26,17,3,"2021-03-21 18:33:10"
48,3,37,"2021-03-21 18:32:52"
116,2,28,"2021-03-21 18:32:42"
49,10,30,"2021-03-21 18:32:40"
41,7,13,"2021-03-21 18:32:36"
112,6,24,"2021-03-21 18:32:26"
23,7,23,"2021-03-21 18:32:25"
61,19,6,"2021-03-21 18:32:19"
86,19,19,"2021-03-21 18:32:16"
108,10,30,"2021-03-21 18:32:13"
10,9,7,"2021-03-21 18:32:12"
113,12,28,"2021-03-21 18:32:06"
87,7,31,"2021-03-21 18:32:00"
2,8,12,"2021-03-21 18:31:47"
63,11,24,"2021-03-21 18:31:47"
19,10,20,"2021-03-21 18:31:40"
66,16,24,"2021-03-21 18:31:29"
115,24,6,"2021-03-21 18:31:26"
58,16,24,"2021-03-21 18:30:59"
21,0,30,"2021-03-21 18:30:58"
50,10,30,"2021-03-21 18:30:52"
56,0,40,"2021-03-21 18:30:44"
62,2,38,"2021-03-21 18:30:41"
74,20,10,"2021-03-21 18:30:32"
97,14,26,"2021-03-21 18:30:28"
33,2,21,"2021-03-21 18:30:25"
12,2,18,"2021-03-21 18:30:24"
18,13,17,"2021-03-21 18:30:13"
17,1,19,"2021-03-21 18:30:01"
83,26,14,"2021-03-21 18:29:50"
95,20,20,"2021-03-21 18:29:48"
77,5,24,"2021-03-21 18:29:41"
115,26,4,"2021-03-21 18:29:39"
7,11,18,"2021-03-21 18:29:37"
59,2,18,"2021-03-21 18:29:36"
96,10,20,"2021-03-21 18:29:28"
44,13,17,"2021-03-21 18:29:28"
5,7,32,"2021-03-21 18:29:27"
75,19,21,"2021-03-21 18:29:24"
50,11,29,"2021-03-21 18:29:22"
117,0,40,"2021-03-21 18:29:11"
29,7,22,"2021-03-21 18:29:08"
68,24,16,"2021-03-21 18:29:05"
84,15,15,"2021-03-21 18:29:03"
24,2,18,"2021-03-21 18:28:53"
86,18,20,"2021-03-21 18:28:52"
92,39,1,"2021-03-21 18:28:51"
69,39,1,"2021-03-21 18:28:48"
37,2,28,"2021-03-21 18:28:46"
114,4,36,"2021-03-21 18:28:42"
10,8,8,"2021-03-21 18:28:41"
61,19,6,"2021-03-21 18:28:41"
72,10,21,"2021-03-21 18:28:36"
40,8,13,"2021-03-21 18:28:36"
53,7,33,"2021-03-21 18:28:35"
36,15,25,"2021-03-21 18:28:30"
76,18,20,"2021-03-21 18:28:29"
52,10,22,"2021-03-21 18:28:10"
73,16,14,"2021-03-21 18:27:51"
93,11,29,"2021-03-21 18:27:49"
98,0,40,"2021-03-21 18:27:42"
58,17,23,"2021-03-21 18:27:28"
34,28,2,"2021-03-21 18:27:26"
64,4,36,"2021-03-21 18:27:25"
89,5,35,"2021-03-21 18:27:21"
112,5,25,"2021-03-21 18:27:18"
48,3,37,"2021-03-21 18:27:17"
49,11,29,"2021-03-21 18:27:17"
39,3,17,"2021-03-21 18:27:13"
38,30,10,"2021-03-21 18:27:10"
94,2,38,"2021-03-21 18:27:05"
103,3,37,"2021-03-21 18:27:04"
79,13,14,"2021-03-21 18:26:51"
16,10,10,"2021-03-21 18:26:36"
88,19,11,"2021-03-21 18:26:26"
42,30,0,"2021-03-21 18:26:19"
31,18,2,"2021-03-21 18:26:15"
102,4,36,"2021-03-21 18:26:15"
71,10,30,"2021-03-21 18:26:13"
107,15,25,"2021-03-21 18:26:13"
28,3,27,"2021-03-21 18:26:11"
18,14,16,"2021-03-21 18:26:06"
43,21,9,"2021-03-21 18:26:06"
13,12,18,"2021-03-21 18:26:05"
25,6,24,"2021-03-21 18:26:04"
9,0,24,"2021-03-21 18:26:03"
110,18,22,"2021-03-21 18:26:03"
27,1,19,"2021-03-21 18:26:02"
54,0,33,"2021-03-21 18:26:00"
101,7,23,"2021-03-21 18:25:47"
67,15,25,"2021-03-21 18:25:44"
51,10,30,"2021-03-21 18:25:42"
65,15,25,"2021-03-21 18:25:41"
80,5,35,"2021-03-21 18:25:36"
55,11,25,"2021-03-21 18:25:22"
47,2,38,"2021-03-21 18:25:22"
109,10,19,"2021-03-21 18:25:02"
8,10,20,"2021-03-21 18:24:51"
115,27,3,"2021-03-21 18:24:38"
109,11,18,"2021-03-21 18:24:32"
11,12,18,"2021-03-21 18:24:32"
30,2,18,"2021-03-21 18:24:27"
106,14,26,"2021-03-21 18:24:23"
85,24,11,"2021-03-21 18:24:14"
4,18,2,"2021-03-21 18:24:11"
88,20,10,"2021-03-21 18:24:00"
32,9,21,"2021-03-21 18:23:59"
100,13,12,"2021-03-21 18:23:58"
6,1,19,"2021-03-21 18:23:56"
22,2,18,"2021-03-21 18:23:55"
82,13,9,"2021-03-21 18:23:49"
57,4,19,"2021-03-21 18:23:47"
43,19,11,"2021-03-21 18:23:43"
90,21,19,"2021-03-21 18:23:41"
97,13,27,"2021-03-21 18:23:41"
92,38,2,"2021-03-21 18:23:36"
105,10,26,"2021-03-21 18:23:29"
99,2,28,"2021-03-21 18:23:25"
104,15,25,"2021-03-21 18:23:18"
83,25,15,"2021-03-21 18:23:12"
33,3,20,"2021-03-21 18:23:10"
40,8,13,"2021-03-21 18:23:08"
111,5,35,"2021-03-21 18:23:08"
58,20,20,"2021-03-21 18:23:05"
26,17,3,"2021-03-21 18:23:04"
12,1,19,"2021-03-21 18:22:51"
44,13,17,"2021-03-21 18:22:50"
8,9,21,"2021-03-21 18:22:48"
116,2,28,"2021-03-21 18:22:36"
91,23,7,"2021-03-21 18:22:32"
41,7,13,"2021-03-21 18:22:30"
108,10,30,"2021-03-21 18:22:07"
68,26,14,"2021-03-21 18:22:02"
113,12,28,"2021-03-21 18:21:59"
87,7,31,"2021-03-21 18:21:54"
49,10,30,"2021-03-21 18:21:51"
112,4,26,"2021-03-21 18:21:47"
69,38,2,"2021-03-21 18:21:46"
63,11,24,"2021-03-21 18:21:41"
2,8,12,"2021-03-21 18:21:41"
19,10,20,"2021-03-21 18:21:33"
72,9,22,"2021-03-21 18:21:24"
37,0,30,"2021-03-21 18:21:24"
66,16,24,"2021-03-21 18:21:23"
45,0,30,"2021-03-21 18:21:04"
3,17,3,"2021-03-21 18:20:56"
21,0,30,"2021-03-21 18:20:51"
55,10,26,"2021-03-21 18:20:48"
114,6,34,"2021-03-21 18:20:45"
56,0,40,"2021-03-21 18:20:38"
62,2,38,"2021-03-21 18:20:35"
74,20,10,"2021-03-21 18:20:26"
23,6,24,"2021-03-21 18:20:24"
15,10,6,"2021-03-21 18:20:17"
107,14,26,"2021-03-21 18:20:14"
78,27,13,"2021-03-21 18:20:02"
17,1,19,"2021-03-21 18:19:55"
84,16,14,"2021-03-21 18:19:48"
95,20,20,"2021-03-21 18:19:42"
91,22,8,"2021-03-21 18:19:36"
77,5,24,"2021-03-21 18:19:35"
7,11,18,"2021-03-21 18:19:31"
59,2,18,"2021-03-21 18:19:29"
69,37,3,"2021-03-21 18:19:25"
96,10,20,"2021-03-21 18:19:21"
72,8,23,"2021-03-21 18:19:19"
75,19,21,"2021-03-21 18:19:18"
117,0,40,"2021-03-21 18:19:04"
50,10,30,"2021-03-21 18:19:02"
29,7,22,"2021-03-21 18:19:02"
56,1,39,"2021-03-21 18:18:55"
33,3,20,"2021-03-21 18:18:55"
67,16,24,"2021-03-21 18:18:46"
61,19,6,"2021-03-21 18:18:36"
10,8,8,"2021-03-21 18:18:34"
53,7,33,"2021-03-21 18:18:29"
73,15,15,"2021-03-21 18:18:27"
36,15,25,"2021-03-21 18:18:24"
76,18,20,"2021-03-21 18:18:23"
90,21,19,"2021-03-21 18:18:19"
111,4,36,"2021-03-21 18:18:14"
115,25,5,"2021-03-21 18:18:13"
2,9,11,"2021-03-21 18:18:08"
93,11,29,"2021-03-21 18:17:43"
51,11,29,"2021-03-21 18:17:40"
98,0,40,"2021-03-21 18:17:37"
64,4,36,"2021-03-21 18:17:19"
8,8,22,"2021-03-21 18:17:17"
89,5,35,"2021-03-21 18:17:15"
39,3,17,"2021-03-21 18:17:06"
31,17,3,"2021-03-21 18:17:03"
94,2,38,"2021-03-21 18:16:59"
103,3,37,"2021-03-21 18:16:58"
58,19,21,"2021-03-21 18:16:55"
79,13,14,"2021-03-21 18:16:45"
84,15,15,"2021-03-21 18:16:34"
16,10,10,"2021-03-21 18:16:30"
19,11,19,"2021-03-21 18:16:21"
6,2,18,"2021-03-21 18:16:21"
44,12,18,"2021-03-21 18:16:21"
68,28,12,"2021-03-21 18:16:18"
86,19,19,"2021-03-21 18:16:16"
42,30,0,"2021-03-21 18:16:13"
5,4,35,"2021-03-21 18:16:12"
28,3,27,"2021-03-21 18:16:05"
18,14,16,"2021-03-21 18:16:00"
13,12,18,"2021-03-21 18:15:59"
25,6,24,"2021-03-21 18:15:58"
9,0,24,"2021-03-21 18:15:57"
71,9,31,"2021-03-21 18:15:57"
110,18,22,"2021-03-21 18:15:57"
27,1,19,"2021-03-21 18:15:56"
54,0,33,"2021-03-21 18:15:54"
3,16,4,"2021-03-21 18:15:48"
38,29,11,"2021-03-21 18:15:44"
34,29,1,"2021-03-21 18:15:42"
101,7,23,"2021-03-21 18:15:41"
65,15,25,"2021-03-21 18:15:36"
80,5,35,"2021-03-21 18:15:30"
48,2,38,"2021-03-21 18:15:22"
47,2,38,"2021-03-21 18:15:16"
102,2,38,"2021-03-21 18:15:13"
52,10,22,"2021-03-21 18:15:08"
24,3,17,"2021-03-21 18:15:00"
86,15,23,"2021-03-21 18:14:38"
39,1,19,"2021-03-21 18:14:32"
29,4,25,"2021-03-21 18:14:32"
91,23,7,"2021-03-21 18:14:29"
109,11,18,"2021-03-21 18:14:26"
11,12,18,"2021-03-21 18:14:26"
30,2,18,"2021-03-21 18:14:21"
40,9,12,"2021-03-21 18:14:17"
43,19,11,"2021-03-21 18:14:17"
106,14,26,"2021-03-21 18:14:17"
85,24,11,"2021-03-21 18:14:08"
4,18,2,"2021-03-21 18:14:05"
5,6,33,"2021-03-21 18:13:58"
32,9,21,"2021-03-21 18:13:53"
22,2,18,"2021-03-21 18:13:50"
82,13,9,"2021-03-21 18:13:43"
57,4,19,"2021-03-21 18:13:41"
73,15,15,"2021-03-21 18:13:38"
100,11,14,"2021-03-21 18:13:37"
97,13,27,"2021-03-21 18:13:35"
50,11,29,"2021-03-21 18:13:28"
112,2,28,"2021-03-21 18:13:26"
19,9,21,"2021-03-21 18:13:25"
99,2,28,"2021-03-21 18:13:19"
105,10,26,"2021-03-21 18:13:13"
104,15,25,"2021-03-21 18:13:12"
83,25,15,"2021-03-21 18:13:06"
26,17,3,"2021-03-21 18:12:58"
88,19,11,"2021-03-21 18:12:37"
116,2,28,"2021-03-21 18:12:30"
41,7,13,"2021-03-21 18:12:24"
