description,temp,temp_min,temp_max,humidity,intervals,number,available_bikes,available_bikes_stands,Day,Bikes_available
few clouds,11,11,12,76,2021-03-19 15:45:00,9,21,3,Friday,21
few clouds,11,11,12,76,2021-03-19 15:45:00,68,19,21,Friday,19
few clouds,11,11,12,76,2021-03-19 15:45:00,10,9,7,Friday,9
few clouds,11,11,12,76,2021-03-19 15:45:00,34,16,14,Friday,16
few clouds,11,11,12,76,2021-03-19 15:45:00,30,8,12,Friday,8
few clouds,11,11,12,76,2021-03-19 15:45:00,49,4,36,Friday,4
few clouds,11,11,12,76,2021-03-19 15:45:00,23,10,20,Friday,10
few clouds,11,11,12,76,2021-03-19 15:45:00,43,9,21,Friday,9
few clouds,11,11,12,76,2021-03-19 15:45:00,82,4,18,Friday,4
few clouds,11,11,12,76,2021-03-19 15:45:00,21,5,25,Friday,5
few clouds,11,11,12,76,2021-03-19 15:45:00,39,10,10,Friday,10
few clouds,11,11,12,76,2021-03-19 15:45:00,33,10,13,Friday,10
few clouds,11,11,12,76,2021-03-19 15:45:00,8,1,29,Friday,1
few clouds,11,11,12,76,2021-03-19 15:45:00,80,14,26,Friday,14
few clouds,11,11,12,76,2021-03-19 15:45:00,28,17,13,Friday,17
few clouds,11,11,12,76,2021-03-19 15:45:00,109,4,25,Friday,4
few clouds,11,11,12,76,2021-03-19 15:45:00,5,12,28,Friday,12
few clouds,11,11,12,76,2021-03-19 15:45:00,16,7,13,Friday,7
few clouds,11,11,12,76,2021-03-19 15:45:00,26,13,7,Friday,13
few clouds,11,11,12,76,2021-03-19 15:45:00,2,9,11,Friday,9
few clouds,11,11,12,76,2021-03-19 15:45:00,51,6,34,Friday,6
few clouds,11,11,12,76,2021-03-19 15:45:00,31,17,3,Friday,17
few clouds,11,11,12,76,2021-03-19 15:45:00,90,14,26,Friday,14
few clouds,11,11,12,76,2021-03-19 15:45:00,47,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 15:45:00,113,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 15:45:00,111,4,36,Friday,4
few clouds,11,11,12,76,2021-03-19 15:45:00,55,8,28,Friday,8
few clouds,11,11,12,76,2021-03-19 15:45:00,86,7,31,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,97,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,43,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,21,6,24,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,113,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,63,13,22,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,55,8,28,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,40,9,12,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,101,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,58,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,71,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,12,0,20,Friday,0
few clouds,11,10,12,76,2021-03-19 16:00:00,30,8,12,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,15,13,3,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,77,14,15,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,91,22,8,Friday,22
few clouds,11,10,12,76,2021-03-19 16:00:00,28,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,112,10,20,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,22,6,14,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,50,7,33,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,90,11,29,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,27,17,3,Friday,17
few clouds,11,10,12,76,2021-03-19 16:00:00,62,5,35,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,17,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,38,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,51,4,36,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,48,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,69,13,27,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,27,16,4,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,107,8,32,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,102,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,106,19,21,Friday,19
few clouds,11,10,12,76,2021-03-19 16:00:00,108,11,29,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,32,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,31,20,0,Friday,20
few clouds,11,10,12,76,2021-03-19 16:00:00,9,23,1,Friday,23
few clouds,11,10,12,76,2021-03-19 16:00:00,23,10,20,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,103,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,8,1,29,Friday,1
few clouds,11,10,12,76,2021-03-19 16:00:00,16,7,13,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,99,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,80,11,29,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,83,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,68,19,21,Friday,19
few clouds,11,10,12,76,2021-03-19 16:00:00,109,4,25,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,74,3,27,Friday,3
few clouds,11,10,12,76,2021-03-19 16:00:00,75,8,32,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,86,8,30,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,33,10,13,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,104,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,56,12,28,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,38,13,27,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,26,14,6,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,49,5,35,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,61,6,19,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,32,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,43,8,22,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,67,1,39,Friday,1
few clouds,11,10,12,76,2021-03-19 16:00:00,64,8,32,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,116,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,76,21,17,Friday,21
few clouds,11,10,12,76,2021-03-19 16:00:00,115,13,17,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,6,11,9,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,11,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,111,4,36,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,40,8,13,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,37,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,36,8,32,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,36,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,97,13,27,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,29,16,13,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,53,18,22,Friday,18
few clouds,11,10,12,76,2021-03-19 16:00:00,25,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,24,13,7,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,98,6,34,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,87,11,27,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,52,12,20,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,79,13,14,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,29,15,14,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,73,5,25,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,96,8,22,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,18,11,19,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,54,10,23,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,89,16,24,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,13,7,23,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,39,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,6,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,49,4,36,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,88,12,18,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,114,3,37,Friday,3
few clouds,11,10,12,76,2021-03-19 16:00:00,10,10,6,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,56,13,27,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,117,0,40,Friday,0
few clouds,11,10,12,76,2021-03-19 16:00:00,57,6,17,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,92,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,84,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,105,11,25,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,75,7,33,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,59,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,47,7,33,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,96,8,22,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,103,11,29,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,87,10,28,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,25,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,54,10,23,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,89,16,24,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,13,7,23,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,39,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,6,10,10,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,49,4,36,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,62,6,34,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,88,12,18,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,29,16,13,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,5,19,21,Friday,19
few clouds,11,10,12,76,2021-03-19 16:00:00,83,16,24,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,117,0,40,Friday,0
few clouds,11,10,12,76,2021-03-19 16:00:00,57,6,17,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,92,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,84,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,98,6,34,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,40,8,13,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,73,5,25,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,105,11,25,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,79,13,14,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,40,7,14,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,95,16,24,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,34,17,13,Friday,17
few clouds,11,10,12,76,2021-03-19 16:00:00,55,8,28,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,58,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,21,6,24,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,43,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,101,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,71,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,30,8,12,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,12,0,20,Friday,0
few clouds,11,10,12,76,2021-03-19 16:00:00,68,20,20,Friday,20
few clouds,11,10,12,76,2021-03-19 16:00:00,28,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,107,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,95,15,25,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,22,6,14,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,50,7,33,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,86,8,30,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,104,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,19,12,18,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,77,14,15,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,66,20,20,Friday,20
few clouds,11,10,12,76,2021-03-19 16:00:00,38,13,27,Friday,13
few clouds,11,10,12,76,2021-03-19 16:00:00,114,2,38,Friday,2
few clouds,11,10,12,76,2021-03-19 16:00:00,33,9,14,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,24,14,6,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,7,16,13,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,77,16,13,Friday,16
few clouds,11,10,12,76,2021-03-19 16:00:00,41,14,6,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,19,11,19,Friday,11
few clouds,11,10,12,76,2021-03-19 16:00:00,52,12,20,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,4,8,12,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,110,12,28,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,3,2,18,Friday,2
few clouds,11,10,12,76,2021-03-19 16:00:00,64,9,31,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,5,24,16,Friday,24
few clouds,11,10,12,76,2021-03-19 16:00:00,34,20,10,Friday,20
few clouds,11,10,12,76,2021-03-19 16:00:00,93,10,30,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,78,6,34,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,80,12,28,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,44,15,15,Friday,15
few clouds,11,10,12,76,2021-03-19 16:00:00,2,8,12,Friday,8
few clouds,11,10,12,76,2021-03-19 16:00:00,112,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,100,23,2,Friday,23
few clouds,11,10,12,76,2021-03-19 16:00:00,94,2,38,Friday,2
few clouds,11,10,12,76,2021-03-19 16:00:00,45,5,25,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,51,5,35,Friday,5
few clouds,11,10,12,76,2021-03-19 16:00:00,53,17,23,Friday,17
few clouds,11,10,12,76,2021-03-19 16:00:00,65,7,33,Friday,7
few clouds,11,10,12,76,2021-03-19 16:00:00,42,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,72,19,12,Friday,19
few clouds,11,10,12,76,2021-03-19 16:00:00,103,10,30,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,66,21,19,Friday,21
few clouds,11,10,12,76,2021-03-19 16:00:00,38,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,61,6,19,Friday,6
few clouds,11,10,12,76,2021-03-19 16:00:00,18,12,18,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,67,1,39,Friday,1
few clouds,11,10,12,76,2021-03-19 16:00:00,115,12,18,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,85,10,25,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,116,14,16,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,76,21,17,Friday,21
few clouds,11,10,12,76,2021-03-19 16:00:00,90,12,28,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,26,14,6,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,91,21,9,Friday,21
few clouds,11,10,12,76,2021-03-19 16:00:00,111,4,36,Friday,4
few clouds,11,10,12,76,2021-03-19 16:00:00,9,24,0,Friday,24
few clouds,11,10,12,76,2021-03-19 16:00:00,37,9,21,Friday,9
few clouds,11,10,12,76,2021-03-19 16:00:00,33,10,13,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,56,14,26,Friday,14
few clouds,11,10,12,76,2021-03-19 16:00:00,63,12,23,Friday,12
few clouds,11,10,12,76,2021-03-19 16:00:00,82,3,19,Friday,3
few clouds,11,10,12,76,2021-03-19 16:00:00,11,10,20,Friday,10
few clouds,11,10,12,76,2021-03-19 16:00:00,10,9,7,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,33,10,13,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,2,6,14,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,108,11,29,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,23,13,17,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,80,12,28,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,6,11,9,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,52,14,18,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,104,8,32,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,11,9,21,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,37,9,21,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,101,10,20,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,87,9,29,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,68,18,22,Friday,18
few clouds,11,11,12,76,2021-03-19 16:15:00,74,2,28,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,82,3,19,Friday,3
few clouds,11,11,12,76,2021-03-19 16:15:00,92,20,20,Friday,20
few clouds,11,11,12,76,2021-03-19 16:15:00,114,11,29,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,39,9,11,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,43,9,21,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,65,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,111,3,37,Friday,3
few clouds,11,11,12,76,2021-03-19 16:15:00,100,25,0,Friday,25
few clouds,11,11,12,76,2021-03-19 16:15:00,116,14,16,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,48,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,9,24,0,Friday,24
few clouds,11,11,12,76,2021-03-19 16:15:00,110,11,29,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,18,11,19,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,92,19,21,Friday,19
few clouds,11,11,12,76,2021-03-19 16:15:00,39,10,10,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,44,16,14,Friday,16
few clouds,11,11,12,76,2021-03-19 16:15:00,40,10,11,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,8,2,28,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,117,0,40,Friday,0
few clouds,11,11,12,76,2021-03-19 16:15:00,15,12,4,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,57,6,17,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,24,13,7,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,58,15,25,Friday,15
few clouds,11,11,12,76,2021-03-19 16:15:00,98,6,34,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,49,3,37,Friday,3
few clouds,11,11,12,76,2021-03-19 16:15:00,34,23,7,Friday,23
few clouds,11,11,12,76,2021-03-19 16:15:00,56,12,28,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,26,14,6,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,41,13,7,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,86,9,29,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,53,17,23,Friday,17
few clouds,11,11,12,76,2021-03-19 16:15:00,40,11,10,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,19,8,22,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,32,13,17,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,96,8,22,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,22,6,14,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,105,12,24,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,80,13,27,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,107,6,34,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,2,5,15,Friday,5
few clouds,11,11,12,76,2021-03-19 16:15:00,69,16,24,Friday,16
few clouds,11,11,12,76,2021-03-19 16:15:00,73,3,27,Friday,3
few clouds,11,11,12,76,2021-03-19 16:15:00,71,13,27,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,106,19,21,Friday,19
few clouds,11,11,12,76,2021-03-19 16:15:00,115,15,15,Friday,15
few clouds,11,11,12,76,2021-03-19 16:15:00,38,16,24,Friday,16
few clouds,11,11,12,76,2021-03-19 16:15:00,75,8,32,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,103,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,92,21,19,Friday,21
few clouds,11,11,12,76,2021-03-19 16:15:00,16,7,13,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,42,11,19,Friday,11
few clouds,11,11,12,76,2021-03-19 16:15:00,9,22,2,Friday,22
few clouds,11,11,12,76,2021-03-19 16:15:00,83,15,25,Friday,15
few clouds,11,11,12,76,2021-03-19 16:15:00,109,4,25,Friday,4
few clouds,11,11,12,76,2021-03-19 16:15:00,50,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,85,8,27,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,51,4,36,Friday,4
few clouds,11,11,12,76,2021-03-19 16:15:00,30,7,13,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,72,18,13,Friday,18
few clouds,11,11,12,76,2021-03-19 16:15:00,10,8,8,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,84,14,16,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,3,2,18,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,5,23,17,Friday,23
few clouds,11,11,12,76,2021-03-19 16:15:00,93,10,30,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,78,6,34,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,59,10,10,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,88,13,17,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,38,15,25,Friday,15
few clouds,11,11,12,76,2021-03-19 16:15:00,36,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,66,20,20,Friday,20
few clouds,11,11,12,76,2021-03-19 16:15:00,94,2,38,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,45,5,25,Friday,5
few clouds,11,11,12,76,2021-03-19 16:15:00,47,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,95,16,24,Friday,16
few clouds,11,11,12,76,2021-03-19 16:15:00,25,13,17,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,77,14,15,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,44,17,13,Friday,17
few clouds,11,11,12,76,2021-03-19 16:15:00,91,21,9,Friday,21
few clouds,11,11,12,76,2021-03-19 16:15:00,13,6,24,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,89,17,23,Friday,17
few clouds,11,11,12,76,2021-03-19 16:15:00,102,14,26,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,19,7,23,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,64,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,77,12,17,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,69,15,25,Friday,15
few clouds,11,11,12,76,2021-03-19 16:15:00,79,13,14,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,23,12,18,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,47,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,87,10,28,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,95,16,24,Friday,16
few clouds,11,11,12,76,2021-03-19 16:15:00,42,12,18,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,25,13,17,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,59,10,10,Friday,10
few clouds,11,11,12,76,2021-03-19 16:15:00,48,9,31,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,2,8,12,Friday,8
few clouds,11,11,12,76,2021-03-19 16:15:00,69,12,28,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,74,2,28,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,13,6,24,Friday,6
few clouds,11,11,12,76,2021-03-19 16:15:00,5,23,17,Friday,23
few clouds,11,11,12,76,2021-03-19 16:15:00,2,7,13,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,89,17,23,Friday,17
few clouds,11,11,12,76,2021-03-19 16:15:00,102,14,26,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,97,14,26,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,84,14,16,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,64,7,33,Friday,7
few clouds,11,11,12,76,2021-03-19 16:15:00,105,12,24,Friday,12
few clouds,11,11,12,76,2021-03-19 16:15:00,41,14,6,Friday,14
few clouds,11,11,12,76,2021-03-19 16:15:00,41,13,7,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,106,19,21,Friday,19
few clouds,11,11,12,76,2021-03-19 16:15:00,45,5,25,Friday,5
few clouds,11,11,12,76,2021-03-19 16:15:00,94,2,38,Friday,2
few clouds,11,11,12,76,2021-03-19 16:15:00,52,13,19,Friday,13
few clouds,11,11,12,76,2021-03-19 16:15:00,68,20,20,Friday,20
few clouds,11,11,12,76,2021-03-19 16:15:00,82,3,19,Friday,3
few clouds,11,11,12,76,2021-03-19 16:15:00,19,9,21,Friday,9
few clouds,11,11,12,76,2021-03-19 16:15:00,85,10,25,Friday,10
