number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Bikes_available
72,25,6,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,25
88,17,13,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
115,16,14,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,16
42,18,12,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
61,12,13,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,12
26,18,2,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
106,5,35,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
104,8,32,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
58,10,30,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
44,6,24,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,6
53,19,21,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,19
73,0,30,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,0
86,15,23,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,15
74,14,16,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
63,13,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
42,19,11,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,19
4,14,6,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
92,17,23,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
56,7,33,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,7
2,6,14,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,6
7,10,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
65,11,29,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,11
68,17,23,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
4,13,7,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
84,21,9,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,21
49,9,31,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
3,8,12,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
34,21,9,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,21
92,18,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
89,9,31,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
103,2,38,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,2
62,2,38,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,2
77,10,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
32,14,16,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
52,7,25,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,7
64,9,31,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
71,17,23,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
6,2,18,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,2
5,18,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
9,13,11,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
83,21,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,21
11,8,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
97,18,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
19,4,26,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,4
99,4,26,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,4
110,15,25,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,15
109,10,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
55,11,25,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,11
51,6,34,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,6
75,18,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
111,13,27,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
28,18,12,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
69,10,30,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
102,8,32,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
73,1,29,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,1
36,5,35,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
57,7,16,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,7
34,23,7,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,23
86,18,20,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,18
48,7,33,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,7
17,12,8,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,12
31,6,14,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,6
39,9,11,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
79,8,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
21,9,21,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
33,10,13,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,10
50,9,31,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
108,14,26,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
21,8,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
25,13,17,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
19,3,27,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,3
29,8,21,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
15,15,1,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,15
10,14,2,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
2,5,15,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
23,15,15,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,15
87,16,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,16
101,17,13,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
82,5,17,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
31,5,15,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
47,5,35,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,5
17,11,9,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,11
108,13,27,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
80,17,23,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,17
67,8,32,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
40,6,15,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,6
43,13,17,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,13
90,12,28,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,12
66,19,21,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,19
89,8,32,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
45,3,27,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,3
45,4,26,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,4
107,14,26,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,14
33,9,14,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
6,3,17,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,3
78,11,29,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,11
30,0,20,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,0
37,8,22,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
98,2,38,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,2
50,8,32,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,8
105,9,27,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
76,19,19,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,19
79,9,18,2021-03-20 11:00:00,broken clouds,9,8,10,87,Saturday,9
71,18,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,18
58,12,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
7,10,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
65,11,29,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
8,11,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
4,13,7,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
84,21,9,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,21
3,8,12,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
43,13,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
79,9,18,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
106,6,34,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
30,0,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,0
69,12,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
67,7,33,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
90,12,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
9,6,18,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
98,0,40,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,0
76,19,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,19
18,13,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
109,10,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
2,6,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
85,20,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,20
75,18,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,18
111,13,27,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
28,18,12,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,18
27,9,11,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
69,10,30,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
62,2,38,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
83,21,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,21
89,9,31,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
95,19,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,19
10,16,0,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
73,0,30,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,0
101,16,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
86,15,23,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
22,2,18,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
39,6,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
63,13,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
68,16,24,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
33,12,11,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
9,7,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
21,8,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
25,13,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
50,6,34,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
38,24,16,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,24
12,5,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
77,9,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
82,3,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,3
51,5,35,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
110,16,24,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
33,11,12,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
53,18,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,18
107,17,23,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
13,2,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
48,9,31,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
88,17,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
61,12,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
112,10,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
26,18,2,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,18
16,7,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
78,12,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
110,15,25,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
100,24,1,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,24
41,15,5,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
17,10,10,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
66,22,18,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,22
29,8,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
56,6,34,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
15,15,1,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
31,7,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
73,9,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
23,15,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
87,16,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
72,24,7,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,24
116,15,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
97,20,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,20
47,5,35,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
108,13,27,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
80,17,23,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
37,9,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
36,6,34,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
40,6,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
42,23,7,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,23
105,8,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
102,8,32,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
6,2,18,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
99,4,26,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,4
55,11,25,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
45,1,29,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,1
17,11,9,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
67,8,32,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
36,5,35,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
58,10,30,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
95,20,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,20
98,1,39,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,1
85,22,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,22
116,14,16,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,14
39,8,12,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
42,21,9,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,21
101,17,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
58,11,29,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,11
105,9,27,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
45,3,27,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,3
10,14,2,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,14
66,21,19,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,21
82,5,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
31,5,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,5
54,6,27,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
24,7,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
85,21,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,21
114,7,33,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
115,15,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
113,9,31,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
92,17,23,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
103,2,38,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
44,6,24,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
5,19,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,19
32,14,16,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,14
64,9,31,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,9
71,17,23,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
8,10,20,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
49,7,33,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,7
11,8,22,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
27,10,10,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,10
19,4,26,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,4
57,6,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
93,12,28,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,12
104,8,32,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
34,22,8,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,22
97,19,21,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,19
72,25,6,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,25
115,16,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,16
96,15,15,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,15
52,8,24,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
59,8,12,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,8
100,23,2,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,23
94,2,38,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,2
74,13,17,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,13
117,4,36,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,4
31,6,14,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,6
91,17,13,2021-03-20 11:15:00,broken clouds,10,9,11,87,Saturday,17
68,15,25,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,15
54,5,28,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
66,21,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,21
43,11,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
59,8,12,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
94,2,38,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,2
10,7,9,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
93,12,28,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,12
74,13,17,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
40,7,14,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
113,8,32,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
24,7,13,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
12,4,16,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,4
96,13,17,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
29,7,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
19,12,18,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,12
114,7,33,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
103,2,38,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,2
104,8,32,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
6,1,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,1
15,14,2,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,14
49,6,34,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,6
22,2,18,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,2
112,10,20,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
44,6,24,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,6
48,10,30,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
43,10,20,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
17,10,10,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
100,24,1,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,24
38,24,16,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,24
12,5,15,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
77,9,20,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,9
82,3,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,3
10,15,1,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,15
51,5,35,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
110,16,24,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,16
52,9,23,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,9
53,18,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,18
13,2,28,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,2
78,11,29,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
19,7,23,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
6,0,20,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,0
88,17,13,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,17
61,12,13,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,12
26,18,2,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,18
16,7,13,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
23,16,14,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,16
65,11,29,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
91,17,13,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,17
101,16,14,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,16
33,11,12,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
34,21,9,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,21
72,24,7,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,24
21,7,23,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
28,16,14,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,16
63,13,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
112,11,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
52,10,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
18,13,17,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
57,7,16,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,7
21,8,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
33,13,10,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
7,10,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
101,15,15,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,15
62,1,39,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,1
22,3,17,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,3
40,6,15,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,6
27,8,12,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
8,11,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
31,5,15,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
95,19,21,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,19
73,8,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
89,9,31,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,9
27,9,11,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,9
117,5,35,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
115,14,16,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,14
64,9,31,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,9
50,4,36,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,4
71,17,23,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,17
86,16,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,16
11,8,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,8
58,13,27,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
45,1,29,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,1
32,18,12,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,18
106,5,35,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,5
99,4,26,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,4
5,18,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,18
109,10,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
25,14,16,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,14
55,11,25,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,11
75,18,22,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,18
111,13,27,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,13
92,15,25,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,15
67,2,38,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,2
78,10,30,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,10
83,21,19,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,21
39,6,14,2021-03-20 11:30:00,broken clouds,10,9,11,87,Saturday,6
