description,icon,temp,temp_min,temp_max,humidity,dt
"scattered clouds",03n,1,-1,3,80,"2021-03-05 19:53:06"
"scattered clouds",03n,1,1,3,75,"2021-03-05 19:39:27"
"scattered clouds",03n,1,1,3,75,"2021-03-05 19:27:37"
"broken clouds",04n,2,1,3,69,"2021-03-05 19:07:52"
"broken clouds",04n,2,1,3,69,"2021-03-05 18:56:07"
"broken clouds",04n,2,1,4,65,"2021-03-05 18:39:04"
"broken clouds",04n,3,2,4,65,"2021-03-05 18:24:50"
"broken clouds",04n,3,2,4,65,"2021-03-05 18:11:19"
"broken clouds",04d,4,3,4,65,"2021-03-05 17:57:36"
"broken clouds",04d,4,4,4,65,"2021-03-05 17:41:10"
"broken clouds",04d,4,4,4,65,"2021-03-05 17:25:46"
"broken clouds",04d,4,4,6,60,"2021-03-05 17:09:07"
"broken clouds",04d,4,4,5,60,"2021-03-05 16:57:36"
"broken clouds",04d,5,4,5,56,"2021-03-05 16:37:42"
"broken clouds",04d,5,4,6,56,"2021-03-05 16:26:15"
"broken clouds",04d,5,4,6,56,"2021-03-05 16:12:23"
"broken clouds",04d,5,4,5,56,"2021-03-05 15:57:35"
"broken clouds",04d,5,4,5,56,"2021-03-05 15:42:35"
"broken clouds",04d,5,4,6,60,"2021-03-05 15:24:50"
"broken clouds",04d,5,4,6,56,"2021-03-05 15:12:35"
"broken clouds",04d,5,4,6,56,"2021-03-05 14:57:23"
"broken clouds",04d,5,4,6,56,"2021-03-05 14:37:57"
"broken clouds",04d,5,4,6,56,"2021-03-05 14:24:49"
"broken clouds",04d,5,4,6,60,"2021-03-05 14:10:10"
"broken clouds",04d,5,4,6,60,"2021-03-05 13:57:34"
"broken clouds",04d,5,4,6,60,"2021-03-05 13:42:33"
"broken clouds",04d,5,4,6,65,"2021-03-05 13:23:30"
"broken clouds",04d,5,4,6,60,"2021-03-05 13:07:48"
"broken clouds",04d,5,4,6,60,"2021-03-05 12:55:04"
"broken clouds",04d,5,4,6,56,"2021-03-05 12:42:33"
"broken clouds",04d,5,4,6,56,"2021-03-05 12:26:16"
"broken clouds",04d,5,4,6,60,"2021-03-05 12:07:41"
"broken clouds",04d,5,4,6,60,"2021-03-05 11:57:33"
"broken clouds",04d,5,4,6,60,"2021-03-05 11:42:33"
"broken clouds",04d,5,4,5,56,"2021-03-05 11:27:32"
"broken clouds",04d,5,4,6,60,"2021-03-05 11:07:35"
"broken clouds",04d,5,4,6,60,"2021-03-05 10:57:32"
"broken clouds",04d,5,4,5,60,"2021-03-05 10:42:32"
"broken clouds",04d,5,4,5,56,"2021-03-05 10:26:45"
"broken clouds",04d,5,4,5,65,"2021-03-05 10:12:14"
"broken clouds",04d,4,4,5,65,"2021-03-05 09:56:53"
"broken clouds",04d,4,4,5,70,"2021-03-05 09:38:24"
"broken clouds",04d,4,4,5,70,"2021-03-05 09:23:53"
"broken clouds",04d,4,4,5,70,"2021-03-05 09:10:10"
"broken clouds",04d,4,4,5,70,"2021-03-05 08:54:46"
"broken clouds",04d,4,4,5,70,"2021-03-05 08:42:30"
"broken clouds",04d,4,4,4,70,"2021-03-05 08:27:30"
"broken clouds",04d,4,4,4,70,"2021-03-05 08:12:30"
"broken clouds",04d,4,4,4,70,"2021-03-05 07:57:30"
"broken clouds",04d,4,4,4,70,"2021-03-05 07:42:30"
"broken clouds",04d,4,4,4,70,"2021-03-05 07:25:03"
"broken clouds",04d,4,4,4,70,"2021-03-05 07:12:29"
"broken clouds",04n,4,4,4,70,"2021-03-05 06:57:29"
"broken clouds",04n,4,4,4,75,"2021-03-05 06:37:57"
"broken clouds",04n,4,4,4,75,"2021-03-05 06:27:28"
"broken clouds",04n,4,4,5,75,"2021-03-05 06:09:46"
"broken clouds",04n,5,4,6,75,"2021-03-05 05:57:26"
"broken clouds",04n,5,4,6,75,"2021-03-05 05:42:24"
"broken clouds",04n,5,4,6,75,"2021-03-05 05:23:30"
"broken clouds",04n,5,4,6,75,"2021-03-05 05:11:25"
"broken clouds",04n,5,4,6,75,"2021-03-05 04:57:22"
"broken clouds",04n,5,4,6,75,"2021-03-05 04:42:24"
"broken clouds",04n,5,4,6,75,"2021-03-05 04:23:29"
"broken clouds",04n,5,4,6,70,"2021-03-05 04:12:09"
"broken clouds",04n,5,4,6,70,"2021-03-05 03:57:22"
"broken clouds",04n,5,4,6,75,"2021-03-05 03:40:30"
"broken clouds",04n,5,4,6,75,"2021-03-05 03:25:34"
"broken clouds",04n,5,4,6,81,"2021-03-05 03:08:14"
"broken clouds",04n,5,4,6,81,"2021-03-05 02:52:42"
"broken clouds",04n,5,4,6,81,"2021-03-05 02:37:33"
"broken clouds",04n,5,4,6,81,"2021-03-05 02:23:11"
"broken clouds",04n,5,5,6,75,"2021-03-05 02:10:59"
"broken clouds",04n,5,5,5,75,"2021-03-05 01:57:21"
"broken clouds",04n,5,5,5,75,"2021-03-05 01:42:20"
"broken clouds",04n,5,5,6,75,"2021-03-05 01:27:11"
"broken clouds",04n,5,5,6,81,"2021-03-05 01:11:11"
"broken clouds",04n,5,5,6,81,"2021-03-05 00:55:59"
"broken clouds",04n,5,5,6,81,"2021-03-05 00:38:01"
"broken clouds",04n,5,5,6,81,"2021-03-05 00:22:36"
"broken clouds",04n,5,5,6,81,"2021-03-05 00:11:10"
"broken clouds",04n,5,5,6,81,"2021-03-04 23:54:06"
"broken clouds",04n,5,5,6,81,"2021-03-04 23:42:18"
"broken clouds",04n,5,5,6,81,"2021-03-04 23:27:18"
"broken clouds",04n,5,5,6,87,"2021-03-04 23:11:32"
"broken clouds",04n,5,5,6,87,"2021-03-04 22:57:15"
"broken clouds",04n,5,5,6,93,"2021-03-04 22:42:14"
"broken clouds",04n,6,5,6,93,"2021-03-04 22:25:58"
"broken clouds",04n,6,5,6,87,"2021-03-04 22:12:14"
"broken clouds",04n,6,5,7,87,"2021-03-04 21:52:43"
"broken clouds",04n,6,5,7,87,"2021-03-04 21:42:13"
"broken clouds",04n,6,5,7,87,"2021-03-04 21:25:58"
"broken clouds",04n,6,5,7,87,"2021-03-04 21:10:53"
"broken clouds",04n,6,5,7,87,"2021-03-04 20:56:12"
"broken clouds",04n,5,4,7,87,"2021-03-04 20:33:37"
"broken clouds",04n,5,4,7,87,"2021-03-04 20:27:13"
"broken clouds",04n,5,4,6,81,"2021-03-04 20:11:53"
"broken clouds",04n,5,4,6,81,"2021-03-04 19:52:58"
"overcast clouds",04n,6,5,6,75,"2021-03-04 19:41:36"
"broken clouds",04n,5,4,6,81,"2021-03-04 19:24:36"
"broken clouds",04n,5,5,6,75,"2021-03-04 19:09:25"
"broken clouds",04n,5,5,6,75,"2021-03-04 18:52:34"
"broken clouds",04n,5,5,6,75,"2021-03-04 18:42:12"
"broken clouds",04n,5,5,6,75,"2021-03-04 18:24:22"
"broken clouds",04n,5,5,6,75,"2021-03-04 18:09:55"
"broken clouds",04d,5,4,6,75,"2021-03-04 17:54:30"
"broken clouds",04d,5,4,6,75,"2021-03-04 17:37:57"
"broken clouds",04d,5,4,6,75,"2021-03-04 17:22:24"
"broken clouds",04d,5,4,6,75,"2021-03-04 17:10:12"
"broken clouds",04d,5,5,6,75,"2021-03-04 16:53:31"
"broken clouds",04d,5,5,6,75,"2021-03-04 16:42:11"
"broken clouds",04d,5,4,6,75,"2021-03-04 16:23:18"
"broken clouds",04d,5,4,6,70,"2021-03-04 16:10:54"
"broken clouds",04d,5,5,6,70,"2021-03-04 15:55:52"
"broken clouds",04d,5,5,6,70,"2021-03-04 15:39:09"
"broken clouds",04d,5,5,6,70,"2021-03-04 15:27:10"
"broken clouds",04d,5,5,6,70,"2021-03-04 15:12:10"
"broken clouds",04d,5,4,6,70,"2021-03-04 14:55:15"
"broken clouds",04d,5,4,6,70,"2021-03-04 14:38:13"
"broken clouds",04d,5,4,6,70,"2021-03-04 14:27:10"
"broken clouds",04d,5,4,6,70,"2021-03-04 14:11:13"
"broken clouds",04d,5,4,6,70,"2021-03-04 13:57:10"
"overcast clouds",04d,5,4,6,75,"2021-03-04 13:39:19"
"overcast clouds",04d,5,4,6,75,"2021-03-04 13:27:09"
"overcast clouds",04d,5,5,6,75,"2021-03-04 13:12:09"
"overcast clouds",04d,5,4,6,75,"2021-03-04 12:55:04"
"overcast clouds",04d,5,5,6,75,"2021-03-04 12:39:31"
"overcast clouds",04d,5,5,6,75,"2021-03-04 12:23:58"
"overcast clouds",04d,5,4,6,75,"2021-03-04 12:07:13"
"overcast clouds",04d,5,4,6,75,"2021-03-04 11:54:42"
"broken clouds",04d,5,4,6,75,"2021-03-04 11:39:29"
"broken clouds",04d,5,4,6,75,"2021-03-04 11:26:29"
"broken clouds",04d,5,4,6,81,"2021-03-04 11:10:41"
"broken clouds",04d,5,4,6,81,"2021-03-04 10:55:20"
"broken clouds",04d,4,3,6,81,"2021-03-04 10:37:32"
"broken clouds",04d,4,3,6,81,"2021-03-04 10:23:01"
"broken clouds",04d,4,3,6,87,"2021-03-04 10:12:08"
"broken clouds",04d,4,3,6,87,"2021-03-04 09:55:45"
"broken clouds",04d,4,3,4,87,"2021-03-04 09:37:09"
"broken clouds",04d,4,3,4,87,"2021-03-04 09:26:09"
"broken clouds",04d,3,3,4,81,"2021-03-04 09:12:07"
"broken clouds",04d,3,3,4,81,"2021-03-04 08:55:03"
"broken clouds",04d,3,2,4,87,"2021-03-04 08:39:35"
"broken clouds",04d,3,2,4,87,"2021-03-04 08:27:07"
"broken clouds",04d,3,3,4,81,"2021-03-04 08:11:09"
"broken clouds",04d,3,3,4,81,"2021-03-04 07:56:09"
"broken clouds",04d,3,3,4,81,"2021-03-04 07:39:10"
"broken clouds",04d,3,3,4,81,"2021-03-04 07:25:26"
"broken clouds",04d,3,2,4,87,"2021-03-04 07:12:06"
"broken clouds",04n,3,2,4,87,"2021-03-04 06:52:21"
"broken clouds",04n,3,3,4,81,"2021-03-04 06:42:06"
"broken clouds",04n,3,3,4,81,"2021-03-04 06:22:58"
"broken clouds",04n,3,3,4,81,"2021-03-04 06:11:09"
"broken clouds",04n,3,3,4,81,"2021-03-04 05:55:51"
"broken clouds",04n,3,3,4,81,"2021-03-04 05:41:09"
"broken clouds",04n,3,3,4,81,"2021-03-04 05:25:43"
"broken clouds",04n,3,3,4,87,"2021-03-04 05:09:42"
"broken clouds",04n,3,3,3,87,"2021-03-04 04:55:36"
"broken clouds",04n,3,3,4,87,"2021-03-04 04:39:22"
"broken clouds",04n,3,3,4,87,"2021-03-04 04:27:04"
"broken clouds",04n,4,3,4,87,"2021-03-04 04:09:36"
"broken clouds",04n,4,3,4,87,"2021-03-04 03:57:03"
"broken clouds",04n,4,3,4,87,"2021-03-04 03:37:49"
"broken clouds",04n,4,3,4,87,"2021-03-04 03:25:12"
"broken clouds",04n,4,3,4,87,"2021-03-04 03:10:51"
"broken clouds",04n,4,3,4,87,"2021-03-04 02:56:09"
"broken clouds",04n,4,3,4,87,"2021-03-04 02:39:23"
"broken clouds",04n,4,3,4,87,"2021-03-04 02:26:09"
"broken clouds",04n,4,3,4,81,"2021-03-04 02:09:02"
"broken clouds",04n,4,3,4,81,"2021-03-04 01:57:02"
"broken clouds",04n,4,4,4,81,"2021-03-04 01:38:37"
"broken clouds",04n,4,4,4,81,"2021-03-04 01:26:09"
"broken clouds",04n,4,4,4,81,"2021-03-04 01:11:09"
"broken clouds",04n,4,4,5,81,"2021-03-04 00:55:28"
"broken clouds",04n,4,4,5,87,"2021-03-04 00:39:11"
"broken clouds",04n,4,4,5,87,"2021-03-04 00:26:09"
"broken clouds",04n,4,4,5,87,"2021-03-04 00:08:49"
"broken clouds",04n,4,4,5,87,"2021-03-03 23:52:22"
"broken clouds",04n,4,4,5,87,"2021-03-03 23:39:59"
"broken clouds",04n,4,4,5,87,"2021-03-03 23:26:09"
"overcast clouds",04n,4,4,5,87,"2021-03-03 23:11:08"
"overcast clouds",04n,4,4,5,87,"2021-03-03 22:52:23"
"overcast clouds",04n,4,4,5,87,"2021-03-03 22:33:58"
"overcast clouds",04n,4,4,5,87,"2021-03-03 22:26:08"
mist,50n,4,4,5,87,"2021-03-03 22:12:00"
mist,50n,4,4,5,87,"2021-03-03 21:57:00"
mist,50n,4,4,5,93,"2021-03-03 21:41:59"
mist,50n,4,4,5,93,"2021-03-03 21:25:12"
mist,50n,4,4,5,87,"2021-03-03 21:11:08"
mist,50n,4,4,5,87,"2021-03-03 20:55:16"
mist,50n,4,4,5,87,"2021-03-03 20:40:09"
mist,50n,4,4,5,87,"2021-03-03 20:25:33"
mist,50n,4,4,5,87,"2021-03-03 20:07:57"
mist,50n,4,4,5,87,"2021-03-03 19:54:07"
mist,50n,4,4,5,87,"2021-03-03 19:41:58"
mist,50n,4,4,4,87,"2021-03-03 19:26:08"
mist,50n,4,4,4,87,"2021-03-03 19:07:31"
mist,50n,4,4,4,87,"2021-03-03 18:55:05"
mist,50n,4,4,4,87,"2021-03-03 18:41:58"
mist,50n,4,4,5,87,"2021-03-03 18:24:41"
mist,50n,5,4,5,87,"2021-03-03 18:08:18"
mist,50d,5,4,6,87,"2021-03-03 17:56:08"
mist,50d,5,4,6,93,"2021-03-03 17:39:16"
mist,50d,5,4,6,93,"2021-03-03 17:25:15"
mist,50d,5,5,6,87,"2021-03-03 17:08:32"
mist,50d,5,5,6,87,"2021-03-03 16:52:16"
mist,50d,5,5,6,87,"2021-03-03 16:39:13"
mist,50d,5,5,6,87,"2021-03-03 16:25:53"
mist,50d,5,5,6,87,"2021-03-03 16:10:48"
mist,50d,5,5,6,87,"2021-03-03 15:51:58"
mist,50d,5,5,6,87,"2021-03-03 15:36:58"
mist,50d,5,5,6,87,"2021-03-03 15:26:08"
mist,50d,5,5,6,87,"2021-03-03 15:11:03"
mist,50d,5,5,6,87,"2021-03-03 14:52:28"
mist,50d,5,5,6,87,"2021-03-03 14:41:55"
mist,50d,5,5,6,87,"2021-03-03 14:26:55"
mist,50d,5,5,6,87,"2021-03-03 14:08:13"
mist,50d,6,5,6,87,"2021-03-03 13:56:08"
mist,50d,6,5,6,87,"2021-03-03 13:39:33"
mist,50d,6,5,6,87,"2021-03-03 13:22:19"
mist,50d,5,5,6,87,"2021-03-03 13:07:56"
mist,50d,5,5,6,87,"2021-03-03 12:56:08"
mist,50d,5,5,6,87,"2021-03-03 12:37:05"
mist,50d,5,5,6,87,"2021-03-03 12:26:13"
mist,50d,6,5,6,87,"2021-03-03 12:11:10"
mist,50d,6,5,6,87,"2021-03-03 11:56:08"
mist,50d,6,5,6,87,"2021-03-03 11:39:30"
mist,50d,5,5,6,87,"2021-03-03 11:26:08"
mist,50d,5,5,6,87,"2021-03-03 11:10:27"
mist,50d,6,5,6,87,"2021-03-03 10:52:58"
mist,50d,6,5,6,87,"2021-03-03 10:37:05"
mist,50d,5,5,6,87,"2021-03-03 10:23:11"
mist,50d,5,5,6,87,"2021-03-03 10:11:00"
mist,50d,5,5,6,87,"2021-03-03 09:56:53"
mist,50d,5,4,6,93,"2021-03-03 09:39:56"
mist,50d,5,4,6,93,"2021-03-03 09:24:42"
mist,50d,5,4,6,93,"2021-03-03 09:11:52"
mist,50d,5,4,6,93,"2021-03-03 08:55:01"
mist,50d,5,4,6,93,"2021-03-03 08:41:52"
mist,50d,5,4,6,93,"2021-03-03 08:26:36"
mist,50d,5,4,6,93,"2021-03-03 08:11:52"
mist,50d,5,4,5,93,"2021-03-03 07:56:43"
mist,50d,5,4,5,93,"2021-03-03 07:41:51"
mist,50d,5,4,5,93,"2021-03-03 07:24:01"
"broken clouds",04d,5,4,5,93,"2021-03-03 07:11:38"
"broken clouds",04n,5,4,5,93,"2021-03-03 06:56:51"
"broken clouds",04n,5,4,5,93,"2021-03-03 06:40:20"
"broken clouds",04n,5,4,5,93,"2021-03-03 06:26:32"
"broken clouds",04n,5,4,5,93,"2021-03-03 06:07:58"
"broken clouds",04n,5,4,5,93,"2021-03-03 05:56:50"
"broken clouds",04n,5,4,6,93,"2021-03-03 05:41:50"
"broken clouds",04n,5,4,6,93,"2021-03-03 05:26:50"
"broken clouds",04n,5,4,6,87,"2021-03-03 05:11:24"
"broken clouds",04n,5,4,6,87,"2021-03-03 04:53:51"
"broken clouds",04n,5,4,6,93,"2021-03-03 04:41:49"
"broken clouds",04n,4,4,6,93,"2021-03-03 04:23:50"
"broken clouds",04n,5,4,6,93,"2021-03-03 04:10:10"
"broken clouds",04n,5,4,6,93,"2021-03-03 03:56:49"
"broken clouds",04n,5,4,6,93,"2021-03-03 03:41:08"
"broken clouds",04n,5,4,6,93,"2021-03-03 03:26:49"
"broken clouds",04n,5,4,6,93,"2021-03-03 03:11:48"
"broken clouds",04n,5,4,6,93,"2021-03-03 02:52:23"
"broken clouds",04n,5,4,6,93,"2021-03-03 02:40:55"
"broken clouds",04n,5,4,6,93,"2021-03-03 02:23:18"
"broken clouds",04n,5,4,6,87,"2021-03-03 02:11:48"
"broken clouds",04n,5,4,6,87,"2021-03-03 01:56:08"
"broken clouds",04n,5,4,6,87,"2021-03-03 01:41:08"
"broken clouds",04n,5,4,6,87,"2021-03-03 01:23:09"
"broken clouds",04n,5,4,6,87,"2021-03-03 01:11:47"
"broken clouds",04n,5,4,6,87,"2021-03-03 00:52:23"
"broken clouds",04n,5,4,6,87,"2021-03-03 00:37:15"
"broken clouds",04n,5,4,6,87,"2021-03-03 00:25:17"
"broken clouds",04n,5,4,6,87,"2021-03-03 00:10:13"
"broken clouds",04n,5,4,6,87,"2021-03-02 23:52:23"
"broken clouds",04n,5,4,6,87,"2021-03-02 23:39:58"
"broken clouds",04n,5,4,6,87,"2021-03-02 23:24:41"
"overcast clouds",04n,5,4,6,93,"2021-03-02 23:07:57"
"overcast clouds",04n,5,4,6,93,"2021-03-02 22:53:19"
"overcast clouds",04n,5,4,6,93,"2021-03-02 22:39:11"
"overcast clouds",04n,4,4,5,93,"2021-03-02 22:24:01"
"overcast clouds",04n,4,4,5,87,"2021-03-02 22:07:45"
"overcast clouds",04n,4,4,5,87,"2021-03-02 21:56:45"
"overcast clouds",04n,4,4,4,87,"2021-03-02 21:37:59"
"overcast clouds",04n,4,3,5,87,"2021-03-02 21:26:08"
"overcast clouds",04n,4,4,4,87,"2021-03-02 21:08:32"
"overcast clouds",04n,4,4,4,87,"2021-03-02 20:54:03"
"overcast clouds",04n,4,4,4,87,"2021-03-02 20:41:44"
"overcast clouds",04n,4,4,4,87,"2021-03-02 20:24:55"
"overcast clouds",04n,4,4,4,87,"2021-03-02 20:06:53"
"overcast clouds",04n,4,4,4,87,"2021-03-02 19:55:24"
"overcast clouds",04n,4,4,4,87,"2021-03-02 19:39:57"
"overcast clouds",04n,4,4,4,87,"2021-03-02 19:23:50"
"overcast clouds",04n,4,4,5,93,"2021-03-02 19:08:29"
"overcast clouds",04n,4,4,5,93,"2021-03-02 18:56:44"
mist,50n,4,4,5,93,"2021-03-02 18:41:43"
mist,50n,5,4,5,93,"2021-03-02 18:23:51"
mist,50n,5,4,5,93,"2021-03-02 18:11:43"
mist,50d,5,4,6,93,"2021-03-02 17:56:43"
mist,50d,5,4,6,87,"2021-03-02 17:37:43"
mist,50d,5,5,6,87,"2021-03-02 17:24:48"
mist,50d,5,5,6,87,"2021-03-02 17:11:42"
mist,50d,5,5,6,87,"2021-03-02 16:55:03"
mist,50d,6,5,6,87,"2021-03-02 16:41:42"
mist,50d,6,6,7,87,"2021-03-02 16:22:25"
mist,50d,6,6,7,87,"2021-03-02 16:11:08"
mist,50d,6,6,7,87,"2021-03-02 15:56:42"
mist,50d,7,6,7,81,"2021-03-02 15:37:17"
