number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Stands_available
93,12,28,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,28
18,14,16,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,16
107,15,25,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,25
39,4,16,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,16
96,13,17,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,17
105,5,31,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,31
32,7,23,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,23
9,20,4,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,4
23,14,16,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,16
8,8,22,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,22
115,15,15,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,15
101,11,19,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,19
28,13,17,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,17
80,15,25,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,25
23,12,18,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,18
9,18,6,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,6
19,12,18,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,18
90,8,32,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,32
41,16,4,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,4
40,6,15,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,15
84,20,10,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,10
28,12,18,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,18
61,10,15,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,15
88,16,14,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,14
75,16,24,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,24
8,10,20,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,20
29,4,25,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,25
47,3,37,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,37
86,15,23,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,23
52,10,22,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,22
6,1,19,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,19
71,7,33,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,33
117,5,35,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,35
82,2,20,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,20
36,6,34,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,34
83,23,17,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,17
86,16,22,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,22
4,10,10,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,10
12,6,14,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,14
102,7,33,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,33
106,4,36,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,36
79,9,18,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,18
29,3,26,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,26
38,15,25,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,25
34,20,10,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,10
30,6,14,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,14
21,11,19,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,19
50,2,38,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,38
78,10,30,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,30
37,10,20,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,20
42,26,4,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,4
103,2,38,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,38
10,10,6,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,6
108,10,30,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,30
97,21,19,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,19
27,5,15,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,15
44,15,15,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,15
114,7,33,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,33
73,10,20,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,20
63,12,23,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,23
64,6,34,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,34
50,3,37,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,37
113,8,32,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,32
42,25,5,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,5
66,13,27,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,27
22,4,16,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,16
24,11,9,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,9
65,11,29,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,29
62,0,40,2021-03-20 13:00:00,broken clouds,11,11,12,82,Saturday,40
4,8,12,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,12
11,9,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
99,4,26,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,26
69,12,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
66,10,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
115,15,15,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,15
88,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
111,5,35,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,35
40,9,12,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,12
72,24,7,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,7
31,7,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
17,11,9,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,9
7,4,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
71,9,31,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,31
38,15,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
73,9,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
77,8,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
18,11,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
95,14,26,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,26
117,5,35,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,35
42,27,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
109,10,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
33,5,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
106,5,35,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,35
96,13,17,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,17
105,5,31,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,31
32,7,23,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,23
16,7,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
23,14,16,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,16
29,3,26,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,26
90,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
52,11,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
63,13,22,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,22
102,7,33,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,33
116,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
114,6,34,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,34
89,9,31,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,31
104,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
44,17,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
15,12,4,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,4
12,4,16,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,16
55,11,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
86,11,27,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,27
113,6,34,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,34
50,2,38,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,38
12,2,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
24,14,6,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,6
110,15,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
56,9,31,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,31
65,10,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
67,7,33,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,33
112,6,24,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,24
44,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
19,9,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
103,3,37,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,37
52,12,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
36,4,36,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,36
43,27,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
47,5,35,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,35
49,13,27,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,27
41,17,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
48,7,33,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,33
27,6,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
48,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
37,9,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
51,3,37,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,37
2,1,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
98,2,38,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,38
25,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
79,9,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
108,10,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
83,22,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
45,2,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
87,13,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
30,6,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
21,11,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
69,10,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
33,6,17,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,17
74,12,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
3,18,2,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,2
5,20,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
28,14,16,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,16
34,15,15,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,15
54,6,27,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,27
9,23,1,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,1
86,13,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
29,2,27,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,27
75,15,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
8,7,22,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,22
82,1,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
107,15,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
93,12,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
73,10,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
5,19,21,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,21
27,5,15,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,15
29,3,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
101,11,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
95,12,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
49,14,26,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,26
100,21,4,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,4
37,10,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
97,23,17,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,17
113,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
71,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
31,8,12,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,12
97,21,19,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,19
36,6,34,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,34
18,13,17,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,17
88,18,12,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,12
4,10,10,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,10
106,4,36,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,36
34,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
9,20,4,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,4
56,8,32,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,32
64,10,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
8,6,24,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,24
53,7,33,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,33
78,7,33,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,33
10,13,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
67,6,34,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,34
9,21,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
62,9,31,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,31
7,5,24,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,24
80,14,26,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,26
19,10,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
5,18,22,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,22
6,2,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
61,10,15,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,15
84,19,11,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,11
45,0,30,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,30
54,5,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
85,15,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
94,2,38,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,38
3,17,3,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,3
68,15,25,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,25
26,10,10,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,10
72,25,6,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,6
22,2,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
58,12,28,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,28
39,5,15,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,15
92,23,17,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,17
86,15,23,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,23
57,10,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
40,8,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
13,10,20,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,20
91,16,14,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,14
100,23,2,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,2
101,12,18,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,18
76,15,23,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,23
59,7,13,2021-03-20 13:15:00,broken clouds,12,11,12,82,Saturday,13
43,27,3,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,3
58,12,28,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,28
22,2,18,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,18
72,14,17,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,17
41,17,3,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,3
48,7,33,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,33
95,16,24,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,24
57,10,13,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,13
71,10,30,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,30
13,10,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
48,8,32,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,32
76,15,23,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,23
59,7,13,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,13
50,4,36,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,36
19,11,19,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,19
33,8,15,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,15
53,7,33,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,33
2,4,16,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,16
29,0,29,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,29
7,2,27,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,27
47,5,35,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,35
64,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
27,11,9,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,9
98,2,38,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,38
103,3,37,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,37
80,15,25,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,25
21,10,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
86,12,26,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,26
75,15,25,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,25
68,17,23,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,23
82,1,21,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,21
77,9,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
51,3,37,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,37
78,6,34,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,34
67,8,32,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,32
37,9,21,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,21
24,14,6,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,6
73,10,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
112,6,24,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,24
56,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
65,10,30,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,30
101,13,17,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,17
88,17,13,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,13
5,21,19,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,19
50,3,37,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,37
19,9,21,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,21
36,4,36,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,36
62,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
67,7,33,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,33
71,11,29,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,29
91,20,10,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,10
89,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
39,4,16,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,16
15,12,4,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,4
110,13,27,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,27
34,17,13,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,13
55,11,25,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,25
109,10,19,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,19
4,8,12,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,12
11,9,21,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,21
3,16,4,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,4
28,13,17,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,17
56,8,32,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,32
18,12,18,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,18
78,5,35,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,35
8,7,23,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,23
10,13,3,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,3
30,5,15,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,15
52,12,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
66,10,30,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,30
8,7,22,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,22
116,16,14,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,14
54,4,29,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,29
108,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
63,13,22,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,22
6,2,18,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,18
101,12,18,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,18
86,11,27,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,27
61,10,15,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,15
42,18,12,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,12
111,3,37,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,37
84,19,11,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,11
77,8,21,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,21
93,12,28,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,28
92,25,15,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,15
94,2,38,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,38
106,5,35,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,35
105,5,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
90,9,31,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,31
104,8,32,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,32
44,15,15,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,15
24,15,5,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,5
74,11,19,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,19
95,14,26,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,26
16,7,13,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,13
85,12,23,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,23
23,14,16,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,16
96,13,17,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,17
29,1,28,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,28
115,13,17,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,17
85,15,20,2021-03-20 13:30:00,broken clouds,11,11,12,82,Saturday,20
